Time,Open,High,Low,Latest,Change,%Change,Volume
2003-10-23,1.1804,1.1848,1.1757,1.1785,-0.0017,-0.14%,0
2003-10-24,1.179,1.1858,1.1762,1.1783,-0.0002,-0.02%,0
2003-10-27,1.1775,1.1785,1.1723,1.1749,-0.0034,-0.29%,0
2003-10-28,1.1744,1.1751,1.1659,1.1664,-0.0085,-0.72%,0
2003-10-29,1.167,1.172,1.1661,1.1664,0,0.00%,0
2003-10-30,1.1662,1.1757,1.1621,1.1629,-0.0035,-0.30%,0
2003-10-31,1.1625,1.1656,1.1566,1.1595,-0.0034,-0.29%,0
2003-11-03,1.1581,1.1618,1.1427,1.1457,-0.0138,-1.19%,0
2003-11-04,1.1457,1.1517,1.143,1.1501,0.0044,+0.38%,0
2003-11-05,1.1493,1.1499,1.1414,1.1437,-0.0064,-0.56%,0
2003-11-06,1.1438,1.1465,1.1389,1.1414,-0.0023,-0.20%,0
2003-11-07,1.1417,1.1543,1.1377,1.152,0.0106,+0.93%,0
2003-11-10,1.1506,1.1535,1.1467,1.1484,-0.0036,-0.31%,0
2003-11-11,1.1483,1.153,1.1446,1.1505,0.0021,+0.18%,0
2003-11-12,1.1524,1.1661,1.1507,1.164,0.0135,+1.17%,0
2003-11-13,1.1633,1.174,1.1629,1.1733,0.0093,+0.80%,0
2003-11-14,1.1734,1.1806,1.1729,1.1769,0.0036,+0.31%,0
2003-11-17,1.1793,1.1848,1.1728,1.1763,-0.0006,-0.05%,0
2003-11-18,1.1748,1.1962,1.1735,1.1955,0.0192,+1.63%,0
2003-11-19,1.1972,1.1978,1.1875,1.1884,-0.0071,-0.59%,0
2003-11-20,1.1876,1.1969,1.1875,1.1919,0.0035,+0.29%,0
2003-11-21,1.1911,1.1939,1.186,1.1915,-0.0004,-0.03%,0
2003-11-24,1.1912,1.1918,1.1763,1.1765,-0.015,-1.26%,0
2003-11-25,1.177,1.182,1.1755,1.1781,0.0016,+0.14%,0
2003-11-26,1.1791,1.1949,1.1772,1.1936,0.0155,+1.32%,0
2003-11-27,1.1941,1.1942,1.1887,1.1908,-0.0028,-0.23%,0
2003-11-28,1.1906,1.2019,1.1901,1.1985,0.0077,+0.65%,0
2003-12-01,1.1973,1.2043,1.1938,1.1976,-0.0009,-0.08%,0
2003-12-02,1.198,1.2092,1.1944,1.2074,0.0098,+0.82%,0
2003-12-03,1.2081,1.2131,1.2066,1.2111,0.0037,+0.31%,0
